SK_ID_CURR,actual_default,raw_lgbm_score,calibrated_pd,calibrated_risk_band,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,bureau_loans_count,bureau_credit_sum,bureau_credit_debt,bureau_overdue_sum,prev_apps_count,prev_refused_rate,prev_approved_rate,late_rate,avg_days_late,max_days_late,missed_payment_rate
247390,0,0.14379795758238995,0.01736981467454693,Low Risk,67500.0,593010.0,17469.0,Cash loans,Secondary / secondary special,Widow,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
258844,0,0.18656035765461243,0.02123808816945665,Low Risk,148500.0,1183500.0,32674.5,Cash loans,Secondary / secondary special,Married,House / apartment,Accountants,7.0,2466990.0,1022773.5,0.0,7.0,0.0,0.8571428571428571,0.12903225806451613,1.625,3.0,0.0967741935483871
181699,1,0.24052930677082496,0.027337962785388022,Low Risk,157500.0,787500.0,31230.0,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,6.0,320252.49,23274.0,0.0,8.0,0.125,0.75,0.0,0.0,0.0,0.0
297892,0,0.2944498576977645,0.03511906646206706,Low Risk,157500.0,453514.5,23152.5,Cash loans,Secondary / secondary special,Married,Office apartment,0,9.0,3966120.0,1350000.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,0.0
400769,0,0.6640189323889562,0.17631529107524235,High Risk,90000.0,381528.0,19885.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Security staff,1.0,61922.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305051,0,0.22681094665978013,0.025642494046020658,Low Risk,202500.0,675000.0,32472.0,Cash loans,Higher education,Single / not married,Co-op apartment,Accountants,11.0,1573958.25,424120.5,0.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0
298211,0,0.6305452307557665,0.15420555646135872,High Risk,112500.0,1350000.0,53671.5,Cash loans,Secondary / secondary special,Married,Municipal apartment,Laborers,0.0,0.0,0.0,0.0,9.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0
301629,0,0.3176004584951722,0.039080218490103735,Low Risk,360000.0,701730.0,66627.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,3.0,92340.0,0.0,0.0,11.0,0.0,0.6363636363636364,0.024,8.333333333333334,22.0,0.032
208371,0,0.5357127893685488,0.1037137727318475,High Risk,157500.0,314100.0,16164.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0.0,0.0,0.0,0.0,2.0,0.5,0.5,0.1,9.0,9.0,0.0
393578,0,0.16035565835866838,0.018777869209995367,Low Risk,270000.0,1035000.0,30262.5,Cash loans,Secondary / secondary special,Single / not married,With parents,Cleaning staff,5.0,336915.0,0.0,0.0,8.0,0.25,0.625,0.0,0.0,0.0,0.0
151129,0,0.2524619449440519,0.028900943014128648,Low Risk,157500.0,528633.0,24624.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,1.0,85500.0,0.0,0.0,9.0,0.0,0.5555555555555556,0.13725490196078433,11.142857142857142,26.0,0.13725490196078433
280858,1,0.7020540584246782,0.2043751871309317,Very High Risk,157500.0,1800000.0,62568.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,5.0,3131338.5,1865898.0,0.0,4.0,0.25,0.75,0.12903225806451613,14.0,22.0,0.12903225806451613
406264,0,0.49676007609502354,0.08759439576100504,Medium Risk,288000.0,1113840.0,47322.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,8.0,4866664.5,3622887.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
206620,1,0.3862710232442353,0.05350139287278453,Medium Risk,157500.0,298512.0,16204.5,Cash loans,Secondary / secondary special,Civil marriage,Rented apartment,Sales staff,7.0,787110.75,242271.0,0.0,17.0,0.47058823529411764,0.29411764705882354,0.047619047619047616,16.5,30.0,0.07142857142857142
193529,0,0.19530389279518368,0.022127135443066673,Low Risk,180000.0,405000.0,20250.0,Revolving loans,Higher education,Married,House / apartment,High skill tech staff,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,1.3333333333333333,2.0,0.0
240762,1,0.4367973655628793,0.06718016122788614,Medium Risk,180000.0,521280.0,23089.5,Cash loans,Higher education,Married,House / apartment,0,4.0,1179000.0,567477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208198,0,0.4652684601653968,0.07625583787721413,Medium Risk,135000.0,288873.0,18936.0,Cash loans,Incomplete higher,Single / not married,House / apartment,Accountants,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0
377327,0,0.3232664710483794,0.04011315189524595,Low Risk,112500.0,900000.0,31887.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.21428571428571427,23.166666666666668,30.0,0.35714285714285715
188181,0,0.17084919207164298,0.019727578368456948,Low Risk,112500.0,450000.0,22500.0,Revolving loans,Secondary / secondary special,Married,House / apartment,Sales staff,2.0,59899.5,0.0,0.0,8.0,0.125,0.625,0.0,0.0,0.0,0.0
300343,0,0.7062613886170838,0.2076745616704636,Very High Risk,112500.0,582804.0,29884.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,0.0,0.0,0.0,0.0,12.0,0.16666666666666666,0.5,0.09523809523809523,8.5,15.0,0.09523809523809523
196311,0,0.12462276264052476,0.015868453488860956,Low Risk,225000.0,942300.0,27549.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Core staff,1.0,303502.5,286236.0,0.0,3.0,0.0,1.0,0.03278688524590164,3.5,6.0,0.03278688524590164
425254,0,0.22373907504581572,0.025277104184230348,Low Risk,48150.0,180000.0,9895.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,13.0,1964332.395,755460.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
326573,0,0.5382747601219267,0.10486107224674049,High Risk,135000.0,540000.0,30150.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,7.0,756823.4099999999,272637.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.14285714285714285,3.0,3.0,0.2857142857142857
315565,0,0.4533873909393307,0.0723391944223973,Medium Risk,247500.0,1105083.0,39825.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,9.0,2460952.35,1273563.0,0.0,5.0,0.0,0.8,0.25,6.888888888888889,19.0,0.3611111111111111
236936,0,0.49010287671302255,0.08507702886281426,Medium Risk,180000.0,269982.0,28480.5,Cash loans,Secondary / secondary special,Married,Municipal apartment,Sales staff,4.0,322902.0,128610.0,0.0,2.0,0.0,0.5,0.1875,2.6666666666666665,5.0,0.25
325204,0,0.17278823545237348,0.019908151943910504,Low Risk,112500.0,679500.0,28786.5,Cash loans,Secondary / secondary special,Married,House / apartment,Cooking staff,7.0,3115625.94,2385778.5,0.0,1.0,0.0,1.0,0.0,0.0,-16.0,0.0
235851,0,0.14833538962736204,0.017745018845246603,Low Risk,202500.0,450000.0,22018.5,Cash loans,Higher education,Married,With parents,High skill tech staff,2.0,558531.0,292842.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,0.0
296039,0,0.31651638194467896,0.03888551669256003,Low Risk,180000.0,630000.0,23476.5,Cash loans,Higher education,Single / not married,House / apartment,0,4.0,1336504.5,114862.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262264,0,0.16858867498529925,0.01951909301365733,Low Risk,135000.0,285264.0,27495.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,High skill tech staff,4.0,752859.0,14238.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,0.0
337734,0,0.4513022463737873,0.07167123706818315,Medium Risk,360000.0,284400.0,22599.0,Cash loans,Secondary / secondary special,Married,Office apartment,Private service staff,5.0,4696969.5,366363.0,0.0,5.0,0.6,0.4,0.0,0.0,0.0,0.06060606060606061
411996,0,0.31929755316431896,0.039386898476779925,Low Risk,121500.0,808650.0,23305.5,Cash loans,Higher education,Widow,Municipal apartment,0,1.0,63351.0,0.0,0.0,1.0,0.0,1.0,0.45454545454545453,27.866666666666667,118.0,0.42424242424242425
307318,0,0.40283909090864845,0.05766920556744537,Medium Risk,90000.0,1138900.5,33300.0,Cash loans,Secondary / secondary special,Married,With parents,0,8.0,1413477.0,579001.5,0.0,12.0,0.16666666666666666,0.5833333333333334,0.0,0.0,-3.0,0.0
245082,0,0.09509811624999158,0.013802999159424933,Low Risk,360000.0,1096020.0,56092.5,Cash loans,Higher education,Married,House / apartment,Managers,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-2.0,0.0
286036,0,0.34732391514575905,0.04479721617367058,Low Risk,202500.0,679500.0,22050.0,Cash loans,Higher education,Married,House / apartment,Core staff,12.0,6947001.0,815382.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
219957,0,0.1171962318599439,0.015321925294537435,Low Risk,112500.0,675000.0,21325.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,3.0,5014350.0,4778559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415932,0,0.5845201253855793,0.1275676561422229,High Risk,180000.0,225000.0,17905.5,Cash loans,Higher education,Married,House / apartment,Laborers,5.0,2123509.5,1041237.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,0.0
366626,0,0.8396182328948666,0.33188416125828823,Very High Risk,173250.0,521280.0,31630.5,Cash loans,Secondary / secondary special,Single / not married,With parents,Security staff,7.0,2478959.2350000003,0.0,0.0,11.0,0.5454545454545454,0.2727272727272727,0.2857142857142857,17.0,27.0,0.2857142857142857
301893,0,0.13556994038732284,0.016709211108933326,Low Risk,202500.0,729792.0,24246.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,3.0,1966698.0,237996.0,0.0,11.0,0.0,0.36363636363636365,0.09615384615384616,2.4,4.0,0.038461538461538464
395096,0,0.3923214607554942,0.054989411534021655,Medium Risk,189000.0,848745.0,43465.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,17.0,3837079.485,603499.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
380661,0,0.12181838380261062,0.015659857335832143,Low Risk,202500.0,777024.0,41526.0,Cash loans,Higher education,Married,House / apartment,Core staff,17.0,7620624.63,1539468.585,0.0,1.0,0.0,1.0,0.09090909090909091,5.0,5.0,0.18181818181818182
118290,0,0.18018740137406034,0.020612196006478897,Low Risk,202500.0,490495.5,26131.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,7.0,6140700.0,36.0,0.0,4.0,0.0,0.75,0.03571428571428571,11.0,11.0,0.07142857142857142
294380,0,0.1755706005852383,0.020170091719914043,Low Risk,270000.0,810000.0,21366.0,Cash loans,Higher education,Married,House / apartment,0,3.0,1271637.0,379453.5,0.0,9.0,0.4444444444444444,0.4444444444444444,0.0,0.0,-3.0,0.0
275031,0,0.6674010219266422,0.17868239739871208,High Risk,144000.0,755190.0,36328.5,Cash loans,Incomplete higher,Married,House / apartment,Managers,23.0,7171789.5,1466104.5,0.0,13.0,0.38461538461538464,0.5384615384615384,0.029411764705882353,14.0,44.0,0.0661764705882353
234096,0,0.18875039401243696,0.021457436484861182,Low Risk,135000.0,657702.0,21343.5,Cash loans,Secondary / secondary special,Widow,House / apartment,Sales staff,5.0,367308.0,0.0,0.0,4.0,0.0,1.0,0.14,8.428571428571429,25.0,0.18
404497,0,0.09310401810342939,0.013673468545375059,Low Risk,540000.0,1350000.0,67500.0,Revolving loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303075,0,0.553921014406384,0.11211341060885067,High Risk,90000.0,326664.0,15844.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,6.0,1461150.0,437931.0,0.0,6.0,0.16666666666666666,0.8333333333333334,0.25,2.7,6.0,0.3
401062,0,0.5713494005644686,0.1207040491639797,High Risk,135000.0,450000.0,35554.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,2.0,91809.0,0.0,0.0,4.0,0.5,0.5,0.0,0.0,-3.0,0.0
346900,0,0.4294959980623939,0.06501955799038957,Medium Risk,76500.0,568800.0,20430.0,Cash loans,Secondary / secondary special,Married,Office apartment,0,2.0,267700.5,20569.5,0.0,1.0,0.0,1.0,0.0,0.0,-11.0,0.0
384725,0,0.14073254936878424,0.017120755594783058,Low Risk,67500.0,298512.0,16798.5,Cash loans,Higher education,Married,House / apartment,0,9.0,1455057.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,8.0,15.0,0.18181818181818182
189211,0,0.24140098783642153,0.027449302404593773,Low Risk,72000.0,986553.0,28975.5,Cash loans,Secondary / secondary special,Married,With parents,Medicine staff,20.0,2508200.37,49788.0,0.0,10.0,0.1,0.8,0.0,0.0,0.0,0.0
376800,0,0.15953757039023508,0.018705741828045002,Low Risk,180000.0,315000.0,24736.5,Cash loans,Higher education,Married,House / apartment,Sales staff,4.0,460076.57999999996,-653.85,0.0,2.0,0.0,1.0,0.0,0.0,-9.0,0.0
135670,0,0.3968519752930908,0.056129057842263484,Medium Risk,180000.0,938304.0,50121.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,0.0,0.0,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,0.03571428571428571,3.5,5.0,0.07142857142857142
178502,0,0.49494517263875415,0.0869015039067592,Medium Risk,117000.0,382500.0,20749.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,4.0,453973.5,237528.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-5.0,0.0
289459,0,0.21075700324830346,0.02378816549338509,Low Risk,153000.0,715095.0,53595.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,412398.0,0.0,0.0,6.0,0.16666666666666666,0.5,0.0625,1.0,1.0,0.0
343943,0,0.687229092192721,0.19306090840148335,High Risk,180000.0,473760.0,50269.5,Cash loans,Secondary / secondary special,Married,Rented apartment,Core staff,0.0,0.0,0.0,0.0,8.0,0.375,0.625,0.18333333333333332,13.0,42.0,0.2
229412,0,0.6272458253488438,0.15215378716921948,High Risk,270000.0,1327500.0,47682.0,Cash loans,Incomplete higher,Single / not married,House / apartment,Managers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.06666666666666667,1.0,1.0,0.0
327292,1,0.5075830121388135,0.09183092033336347,Medium Risk,225000.0,314100.0,21375.0,Cash loans,Higher education,Married,House / apartment,0,3.0,1248210.0,312502.5,0.0,1.0,0.0,1.0,0.0,0.0,-14.0,0.0
372859,0,0.6041605302094853,0.13841939712294854,High Risk,247500.0,247536.0,11668.5,Cash loans,Secondary / secondary special,Single / not married,With parents,Sales staff,10.0,2121304.5,954634.5,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
232348,0,0.27068369123845676,0.03145619995919396,Low Risk,157500.0,270000.0,13500.0,Revolving loans,Higher education,Single / not married,House / apartment,Core staff,5.0,579741.48,216904.5,0.0,2.0,0.5,0.5,0.0,0.0,-17.0,0.0
323949,0,0.44309880708029614,0.06909824347771647,Medium Risk,90000.0,272520.0,21528.0,Cash loans,Higher education,Civil marriage,House / apartment,Core staff,1.0,45000.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,1.0,0.0
120717,0,0.6611848522145737,0.17435077017196243,High Risk,180000.0,901813.5,29934.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,6.0,2330707.5,1796503.5,0.0,5.0,0.4,0.6,0.018867924528301886,10.0,10.0,0.03773584905660377
397193,0,0.21007452394014361,0.02371230355440807,Low Risk,126000.0,270000.0,8185.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,6.0,865956.78,211005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266095,0,0.38318273454371266,0.05275659311763835,Medium Risk,157500.0,379237.5,20700.0,Cash loans,Higher education,Married,House / apartment,Accountants,0.0,0.0,0.0,0.0,7.0,0.2857142857142857,0.5714285714285714,0.30434782608695654,2.8214285714285716,7.0,0.30434782608695654
132253,0,0.19177042909180655,0.021763553413393606,Low Risk,81000.0,277969.5,15520.5,Cash loans,Secondary / secondary special,Separated,House / apartment,0,3.0,277929.0,0.0,0.0,10.0,0.2,0.7,0.0,0.0,0.0,0.0
146310,0,0.2274106417387332,0.02571442361087558,Low Risk,292500.0,755190.0,36459.0,Cash loans,Higher education,Married,House / apartment,Managers,8.0,2802514.5,19026.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
163745,0,0.4437572683378638,0.06930157177984542,Medium Risk,67500.0,101880.0,12217.5,Cash loans,Higher education,Single / not married,Office apartment,Accountants,0.0,0.0,0.0,0.0,9.0,0.2222222222222222,0.4444444444444444,0.13333333333333333,1.0,1.0,0.0
353962,0,0.15479156729663232,0.01829263760324268,Low Risk,180000.0,163008.0,17113.5,Cash loans,Secondary / secondary special,Married,Municipal apartment,Waiters/barmen staff,5.0,1450201.5,697716.585,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0673076923076923,1.8571428571428572,3.0,0.0
404251,0,0.18597248873626548,0.021179583158887672,Low Risk,135000.0,254700.0,14620.5,Cash loans,Higher education,Civil marriage,House / apartment,Managers,2.0,3136500.0,1401133.5,0.0,4.0,0.0,1.0,0.02702702702702703,2.0,2.0,0.05405405405405406
169933,0,0.4193008465138976,0.06211068275022313,Medium Risk,135000.0,296280.0,16200.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
325915,0,0.41347659570268536,0.060503895967715576,Medium Risk,130500.0,1368000.0,41607.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,9.0,2372616.0,1087474.5,0.0,11.0,0.0,0.8181818181818182,0.0,0.0,0.0,0.0
433908,0,0.18598802242720408,0.02118112704954662,Low Risk,94500.0,675000.0,37692.0,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,4.0,592985.7,0.0,0.0,1.0,0.0,1.0,0.25,18.666666666666668,31.0,0.3333333333333333
328278,0,0.32377410886207714,0.0402069627047246,Low Risk,135000.0,225000.0,11250.0,Revolving loans,Secondary / secondary special,Separated,House / apartment,0,3.0,543667.5,279805.5,0.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0
275782,0,0.28635698766478423,0.033827822222067594,Low Risk,90000.0,247275.0,17586.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-1.0,0.0
241529,0,0.2840325845031645,0.033465503052825495,Low Risk,139500.0,622575.0,22491.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,4.0,1245960.0,485914.5,0.0,2.0,0.0,1.0,0.20689655172413793,8.166666666666666,20.0,0.2413793103448276
282373,0,0.13662125526490593,0.016792221972140545,Low Risk,382500.0,585000.0,29250.0,Revolving loans,Secondary / secondary special,Married,House / apartment,Security staff,22.0,8892416.969999999,632878.515,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
283446,0,0.7698568259660371,0.26228654845939425,Very High Risk,135000.0,545040.0,26640.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,0.0
348478,0,0.46423474528143266,0.07590748483426071,Medium Risk,117000.0,593010.0,19260.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,562500.0,60165.0,0.0,5.0,0.0,1.0,0.2857142857142857,3.15,8.0,0.34285714285714286
118244,0,0.24391915689090676,0.027773428319269367,Low Risk,202500.0,675000.0,19345.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,20.0,3896014.365,1307281.5,0.0,5.0,0.6,0.4,0.024,14.333333333333334,20.0,0.072
126929,0,0.32683213984586074,0.04077654472703824,Low Risk,144000.0,808650.0,26217.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Managers,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.125,2.4,3.0,0.2
186057,0,0.48230080231484296,0.08221037875483533,Medium Risk,112500.0,582768.0,59715.0,Cash loans,Higher education,Married,House / apartment,Sales staff,21.0,2355394.185,237078.0,0.0,18.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0
350443,0,0.30964767387374215,0.037673355019487466,Low Risk,121500.0,229500.0,8649.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Laborers,4.0,736501.5,93204.0,0.0,1.0,0.0,1.0,0.2,3.0,8.0,0.2
191588,0,0.38064128311135803,0.05215102828971407,Medium Risk,90000.0,562500.0,27189.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Sales staff,1.0,34015.5,23494.5,0.0,4.0,0.0,0.75,0.0,0.0,-8.0,0.0
284538,0,0.10873683641714092,0.014721939756180882,Low Risk,90000.0,244512.0,13783.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,1.0,82350.0,0.0,0.0,6.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0
224483,0,0.5862994952545034,0.12852006592406745,High Risk,135000.0,454500.0,21996.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,8.0,2184013.665,925290.0,0.0,14.0,0.07142857142857142,0.6428571428571429,0.013793103448275862,5.5,9.0,0.013793103448275862
144918,0,0.07386518248952414,0.01248377928579871,Low Risk,225000.0,360000.0,18000.0,Revolving loans,Higher education,Civil marriage,Office apartment,0,3.0,544626.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
